Reporting Year,Licence Profile,Waste Source,Waste Action,List of Waste Code,Low Code Description,Respondent Waste Description,Accepted Waste Quantity,Accepted waste quantity from abroad,Accepted Waste Quantity from Ireland,On Site Waste Treatment Type,Waste Quantity Tonnes per Year,Next Destination Waste Treatment Type,Final Destination Abroad,Final Destination Waste Treatment Type
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,15 01 01,paper and cardboard packaging,Paper and Cardboard Packaging ,38.62,0.0,38.62,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,15 01 01,paper and cardboard packaging,Cardboard ,,,,,95.9,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,15 01 02,plastic packaging,Plastic Packaging ,0.42,0.0,0.42,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,15 01 02,plastic packaging,plastic packaging,,,,,12.24,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,15 01 03,wooden packaging,Wood packaging ,,,,,1.48,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,15 01 06,mixed packaging,Packaging,1217.68,0.0,1217.68,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,15 01 06,mixed packaging,Mixed packaging ,,,,,0.6,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,15 01 06,mixed packaging,Mixed packaging ,,,,,1181.6,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,15 01 07,glass packaging,Glass Packaging,2154.0,0.0,2154.0,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,15 01 07,glass packaging,Glass packaging,,,,,2205.34,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,16 01 03,end-of-life tyres,Tyres,,,,,4.36,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,16 01 20,Glass,Windscreens ,0.58,0.0,0.58,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,16 01 20,Glass,Windscreens,,,,,58.76,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,17 01 01,Concrete,Concrete ,,,,,1551.54,,No,R10 - Land treatment resulting in benefit to agriculture or ecological improvement
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06","Concrete, bricks and tiles ",1500.72,0.0,1500.72,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,17 02 01,Wood,Timber ,667.32,0.0,667.32,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,17 02 01,Wood,Timber,,,,,1324.48,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,17 02 02,Glass,Plate Glass,65.98,0.0,65.98,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,17 02 03,Plastic,Plastic ,4.12,0.0,4.12,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,17 03 02,bituminous mixtures other than those mentioned in 17 03 01,bitumin,169.72,0.0,169.72,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,17 03 02,bituminous mixtures other than those mentioned in 17 03 01,bitumin,,,,,158.6,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,17 04 02,Aluminium,Aluminium,6.2,0.0,6.2,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,17 04 02,Aluminium,Scrap Aluminium ,,,,,8.38,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,17 04 02,Aluminium,Scrap Aluminium ,,,,,0.88,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,17 04 05,iron and steel,Mixed metals ,,,,,33.94,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,17 04 07,mixed metals,Commercial Metals,92.9,0.0,92.9,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,17 04 07,mixed metals,Metals ,,,,,684.66,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,17 04 11,cables other than those mentioned in 17 04 10,Cable ,,,,,1.04,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,17 05 04,soil and stones other than those mentioned in 17 05 03,Soil and Stones ,561.34,0.0,561.34,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,17 05 04,soil and stones other than those mentioned in 17 05 03,Soil and Stones ,,,,,571.5,,No,R10 - Land treatment resulting in benefit to agriculture or ecological improvement
2024,Ashgrove Recycling - W0147,Accepted,Transferred,17 05 04,soil and stones other than those mentioned in 17 05 03,Soil and Stones ,,,,,1099.42,,No,R10 - Land treatment resulting in benefit to agriculture or ecological improvement
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,17 06 04,insulation materials other than those mentioned in 17 06 01 and 17 06 03,Insulation ,0.74,0.0,0.74,"D15 - Storage pending disposal of waste (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,17 08 02,gypsum-based construction materials other than those mentioned in 17 08 01,Gypsum,675.82,0.0,675.82,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,17 08 02,gypsum-based construction materials other than those mentioned in 17 08 01,gypsum plaster board ,,,,,164.56,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",Mixed C&D,4170.46,0.0,4170.46,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",mixed construction and demolition wastes,,,,,119.82,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",No,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",mixed construction and demolition wastes,,,,,32.8,,No,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)"
2024,Ashgrove Recycling - W0147,Accepted,Transferred,19 12 12,other wastes (including mixtures of materials) from mechanical treatment of wastes other than those mentioned in 19 12 11,Treated Waste,,,,,1241.59,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,20 01 02,Glass,Glass,1041.64,0.0,1041.64,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,20 01 02,Glass,Glass ,,,,,1009.54,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,20 01 36 D,"Municipal other  waste electrical and electronic equipment, non-hazardous
",Monitors ,3.82,0.0,3.82,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,20 01 36 D,"Municipal other  waste electrical and electronic equipment, non-hazardous
",Monitors ,,,,,3.32,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,20 01 38,wood other than that mentioned in 20 01 37,White timber ,,,,,109.14,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,20 01 39,Plastics,Plastic ,0.06,0.0,0.06,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,20 01 39,Plastics,Plastic ,,,,,0.3,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,20 02 01,biodegradable waste,Green Waste,23.18,0.0,23.18,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,20 02 01,biodegradable waste,Green Waste ,,,,,38.84,,No,R03 - Composting (aerobic)
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,20 03 01 B,Municipal mixed residual non-household,Mixed residual,1128.4,0.0,1128.4,D13 - Blending or mixing prior to submission to any of the operations numbered D 1 to D 12,,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,20 03 01 B,Municipal mixed residual non-household,mixed waste,,,,,526.38,,No,R01 - Incineration plant (use as fuel) - non-hazardous waste
2024,Ashgrove Recycling - W0147,Accepted,Transferred,20 03 01 B,Municipal mixed residual non-household,Mixed Wastes,,,,,402.26,,No,"D01 - Deposit into or onto land (e.g. landfill, etc.)"
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,20 03 01 E,Municipal mixed dry recyclables non-household,MDR,7.5,0.0,7.5,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,20 03 01 E,Municipal mixed dry recyclables non-household, mixed dry recyclables ,,,,,1.72,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Waste Accepted,Waste Accepted,20 03 07 B,Bulky waste non-household,Light Bulky,2531.64,0.0,2531.64,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,20 03 07 B,Bulky waste non-household,Light Bulky,,,,,3294.68,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ashgrove Recycling - W0147,Accepted,Transferred,20 03 07 B,Bulky waste non-household,Light Bulky,,,,,39.14,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,15 01 01,paper and cardboard packaging,Loose Cardboard ,38.58,0.0,38.58,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,15 01 01,paper and cardboard packaging,Loose Cardboard ,,,,,38.58,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,15 01 04,metallic packaging,Tin Cans ,5.66,0.0,5.66,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,15 01 04,metallic packaging,Tin Cans ,,,,,5.66,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,15 01 05,composite packaging,Tetra Pak ,3.34,0.0,3.34,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,15 01 05,composite packaging,Tetra Pak ,,,,,3.34,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,16 02 14 A,Non-Municipal waste white goods,Discarded Electrical Equipment ,90.84,0.0,90.84,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,16 07 08*,wastes containing oil,Waste Containing Oil ,0.44,0.0,0.44,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,17 01 07,"mixtures of concrete, bricks, tiles and ceramics other than those mentioned in 17 01 06","Non Haz mix of concrete, bricks, tiles and ceramics ",44.0,0.0,44.0,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,17 09 04,"mixed construction and demolition wastes other than those mentioned in 17 09 01, 17 09 02 and 17 09 03",Mixed Construction and Demolition Waste (non-haz),,,,,38.8,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,20 01 02,Glass,Glass ,4.22,0.0,4.22,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,20 01 02,Glass,Domestic Glass Packaging ,,,,,2.84,,No,R05 - Preparing for reuse of inorganic materials
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,20 01 11,Textiles,Textiles ,1.08,0.0,1.08,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,20 01 11,Textiles,Textiles ,,,,,1.08,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,Fluorescent tubes and other mercury containing waste ,0.26,0.0,0.26,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,Fluorescent Tubes and other mercury containing waste ,,,,,0.26,,No,R04 - Preparing for reuse of metal and metal compounds
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,20 01 27*,"paint, inks, adhesives and resins containing hazardous substances","Paints, Inks, Adhesives, Resins ",,,,,7.06,,No,R05 - Preparing for reuse of inorganic materials
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,20 01 28,"paint, inks, adhesives and resins other than those mentioned in 20 01 27","Paints, Inks, Adhesives and Resins ",7.9,0.0,7.9,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,20 01 35* A,"Municipal waste TVs and monitors, flat screens
",Electrical Equipment ,,,,,90.84,,No,R04 - Preparing for reuse of metal and metal compounds
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,20 01 38,wood other than that mentioned in 20 01 37,Municipal Wood ,80.02,0.0,80.02,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,20 01 38,wood other than that mentioned in 20 01 37,Municipal Wood ,,,,,90.2,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",No,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,20 01 39,Plastics,Municipal Plastic ,4.99,0.0,4.99,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,20 01 39,Plastics,Municipal Plastics ,,,,,4.99,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,20 01 40 C,Mixed metals,Municipal Metals ,31.32,0.0,31.32,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,20 01 40 C,Mixed metals,Municipal Metals ,,,,,31.3,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,20 02 01,biodegradable waste,Biodegradable Wastes from Gardens and Park Wastes ,78.96,0.0,78.96,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,20 02 01,biodegradable waste,Garden Waste ,,,,,82.01,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,20 03 01 A,Municipal mixed residual  household,Domestic General Waste ,680.132,0.0,680.132,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,20 03 01 A,Municipal mixed residual  household,Domestic General Waste ,,,,,430.91,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,20 03 01 D,Municipal mixed dry recyclables household,Domestic Mixed Recycling ,8.04,0.0,8.04,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,Mixed Recyclable Material ,,,,,36.32,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,20 03 01 E,Municipal mixed dry recyclables non-household,Commercial Mixed Recycling ,36.32,0.0,36.32,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Waste Accepted,Waste Accepted,20 03 07 A,Bulky waste household,Bulky Waste Mattresses ,11.0,0.0,11.0,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,20 03 07 A,Bulky waste household,Bulky Waste ,,,,,388.37,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Athy Civic Amenity Centre - W0175,Accepted,Transferred,20 03 07 A,Bulky waste household,Bulky Waste - Mattresses for Processing ,,,,,10.52,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,13 02 08*,"other engine, gear and lubricating oils",Waste Oil,,,,,1.104,,No,R09 - Oil re-refining or other reuses of oil
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,15 01 01,paper and cardboard packaging,Cardboard,,,,,43.72,,No,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials)
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,15 01 02,plastic packaging,Polysterene,,,,,0.1104,,No,R05 - Preparing for reuse of inorganic materials
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,15 01 04,metallic packaging,cans,,,,,7.72,,No,R04 - Preparing for reuse of metal and metal compounds
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,15 01 07,glass packaging,,,,,,8.59,,Yes,R05 - Preparing for reuse of inorganic materials
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,16 05 04*,gases in pressure containers (including halons) containing hazardous substances,Aerosols,,,,,0.151,,No,R04 - Metal and metal component recycling or reclamation (to end-of-waste)
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,16 06 01*,lead batteries,Lead Acid,,,,,0.83,,No,R04 - Metal and metal component recycling or reclamation (to end-of-waste)
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,16 06 04,alkaline batteries (except 16 06 03),Portable - Unsorted Portable,,,,,0.747,,No,R04 - Metal and metal component recycling or reclamation (to end-of-waste)
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,20 01 21*,Household waste fluorescent lamps and other mercury containing waste,Household waste fluorescent lamps and other mercury containing waste,,,,,0.168,,No,R05 - Preparing for reuse of inorganic materials
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,20 01 25,edible oil and fat,,,,,,0.58,,Yes,R09 - Oil re-refining or other reuses of oil
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,20 01 27*,"paint, inks, adhesives and resins containing hazardous substances",Paints,,,,,2.25,,No,R06 - Regeneration of acids or bases
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,20 01 36 D,"Municipal other  waste electrical and electronic equipment, non-hazardous
","Screens,FF,LHA, Mixed",,,,,2.059,,No,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials)
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,20 01 38,wood other than that mentioned in 20 01 37,Waste Timber/Wood,,,,,51.11,,No,R03 - Preparing for reuse of organic substances
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,20 01 40 C,Mixed metals,Mixed Metal/Light Steel,,,,,26.96,,No,R04 - Metal and metal component recycling or reclamation (to end-of-waste)
2024,Ballaghaderreen Landfill - W0059,Waste Accepted,Waste Accepted,20 01 99,other fractions not otherwise specified,Civic Amenity Site Waste,222.68,0.0,222.68,"R13 - Storage of waste pending any of the operations numbered R1 to R12 (excluding temporary storage, pending collection, on the site where the waste is produced)",,,,
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,20 03 01 D,Municipal mixed dry recyclables household,Mixed Recyclables,,,,,11.26,,No,R05 - Inorganic materials recycling or reclamation (to end-of-waste) (e.g. soil cleaning resulting in recovery of the soil and recycling of inorganic construction materials)
2024,Ballaghaderreen Landfill - W0059,Accepted,Transferred,20 03 07 A,Bulky waste household,Commercial Bulky Waste,,,,,65.32,,No,R05 - Preparing for reuse of inorganic materials
2024,Ballaghveny Landfill - W0078,Waste Accepted Landfill,Waste Accepted Landfill,10 01 15,"bottom ash, slag and boiler dust from co-incineration other than those mentioned in 10 01 14",Ash,513.58,0.0,513.58,"D01 - Deposit into or onto land (e.g. landfill, etc.)",,,,
2024,Ballaghveny Landfill - W0078,Waste Accepted Landfill,Waste Accepted Landfill,17 05 04,soil and stones other than those mentioned in 17 05 03,Non Hazardous Soil and Stone,2141.56,0.0,2141.56,"D01 - Deposit into or onto land (e.g. landfill, etc.)",,,,
2024,Ballaghveny Landfill - W0078,Waste Accepted Landfill,Waste Accepted Landfill,17 05 04,soil and stones other than those mentioned in 17 05 03,Non hazardous soil and stone,3797.84,0.0,3797.84,"D01 - Deposit into or onto land (e.g. landfill, etc.)",,,,
2024,Ballaghveny Landfill - W0078,Waste Accepted Landfill,Waste Accepted Landfill,17 05 04,soil and stones other than those mentioned in 17 05 03,Non Hazardous waste,3086.28,0.0,3086.28,RU - Reuse,,,,
2024,Ballaghveny Landfill - W0078,Waste Accepted Landfill,Waste Accepted Landfill,17 05 04,soil and stones other than those mentioned in 17 05 03,Non hazardous soil and stone,3067.92,0.0,3067.92,RU - Reuse,,,,
2024,Ballaghveny Landfill - W0078,Waste Accepted Landfill,Waste Accepted Landfill,17 05 04,soil and stones other than those mentioned in 17 05 03,Scrapings from Rathcabbin ,679.4,0.0,679.4,"D01 - Deposit into or onto land (e.g. landfill, etc.)",,,,
